content,playCount,name
尼玛鸡吧垃圾电影。污染我的眼睛,25130000,时空送货人
这是给小朋友看的吧 打怪兽？奥特曼？,25130000,时空送货人
垃圾中的垃圾，还和日本鬼子和拍的，,25130000,时空送货人
这电影的导演，你可以回去种地了,25130000,时空送货人
真的很不好看，假的不是能用语言形容,25130000,时空送货人
什么垃圾，这样也好意思播出来。,25130000,时空送货人
演技特效看的老子尴尬症都犯了。垃圾,25130000,时空送货人
垃圾片！简直不忍直视！,25130000,时空送货人
就这评论还看毛啊😡,25130000,时空送货人
好的科幻大片看了会非常有意义的喜欢,25130000,时空送货人
这么丑的也能拿出来当演员，看的吐血,25130000,时空送货人
如果能举报，我特别想举报这个电影。,25130000,时空送货人
很不错的一部电影哦，真的很棒！,25130000,时空送货人
可以说我没懂吗，是片子太深奥吗,25130000,时空送货人
这尼玛，是我穿越，白痴电影里。,25130000,时空送货人
真的是垃圾片子，第一次喷！真的垃圾,25130000,时空送货人
这个电影真是国内电影界最好的代表了,25130000,时空送货人
我不会去电影院花钱看这样的烂片子。,25130000,时空送货人
垃圾.，垃圾，太夸张，激光枪打不过刀,25130000,时空送货人
这电影我怎么看不懂，是不是我瞎了。,25130000,时空送货人
主演是太子妃升职记的绿王？？哈哈哈,25130000,时空送货人
明知道枪对机器人没有用，还……,25130000,时空送货人
假得不能再假了，国产真看不下去,25130000,时空送货人
无线子弹，特效也太差了，难看的要死,25130000,时空送货人
真的不好看，剧情差，演技差，衔接差,25130000,时空送货人
垃圾。牛头不对马颈子的直接看不懂。,25130000,时空送货人
什么电影。。。。。。一切尽在不言中,25130000,时空送货人
"看了开头就直奔评论区,果然",25130000,时空送货人
我还以为多好看呢，没想到垃圾的一比,25130000,时空送货人
开局几个穿个内裤大汉再打斗,25130000,时空送货人
打身上没一点点伤痕？弹头也没一颗？,25130000,时空送货人
很棒的一部电影真是越看越精彩！,25130000,时空送货人
不过，可以了。比较中国科幻片刚开始,25130000,时空送货人
不错不错期待，第一次对网大产生期待,25130000,时空送货人
从来没评论过，今天来评两字：垃圾！,25130000,时空送货人
我觉得我的智商受到了前所未有的侮辱,25130000,时空送货人
本人片，滚出中国，亚洲,25130000,时空送货人
尼玛辣鸡电影浪费老子流量尼玛逼,25130000,时空送货人
垃圾的一匹，就名字好听表示看不懂。,25130000,时空送货人
垃圾，真不知道你们到底干嘛呢！！！,25130000,时空送货人
最垃圾的电影，没有之一，浪费钱,25130000,时空送货人
不想说话了！无法用语言评论,25130000,时空送货人
这是什么垃圾，看不下去，看不下去！,25130000,时空送货人
这电影简单太垃圾了，垃圾电影,25130000,时空送货人
什么鬼，看到开头就想凸，什么鸡,25130000,时空送货人
真的无话可说，太垃圾。还敢要VIP 哈哈,25130000,时空送货人
很有意思的喜剧打斗场面！不错哦,25130000,时空送货人
看不下去了。这部烂片连哪个傻缺拍的,25130000,时空送货人
差评差评差评，无法用语言表达～～～,25130000,时空送货人
这都什么电影啊，还这么高评分？,25130000,时空送货人
看个片头老子还以为是喜剧片，真扯蛋,25130000,时空送货人
好神奇的电影啊，看的我竟然想吐,25130000,时空送货人
垃圾电影，必有酒吧女人,25130000,时空送货人
垃圾中的战斗机。留个长头发看着就烦,25130000,时空送货人
人类与人工智能的斗智斗勇,25130000,时空送货人
这么垃圾的电影还要VIP直接是侮辱智商,25130000,时空送货人
什么玩意…这也叫电影！恶心是我了！,25130000,时空送货人
神一样的剧情！演渣了找一个好导演吧,25130000,时空送货人
什么垃圾片啊……我也是醉了,25130000,时空送货人
辣鸡辣鸡辣鸡辣鸡辣鸡辣鸡辣鸡辣鸡，,25130000,时空送货人
垃圾 没什么好看的 主角也不好看 没味,25130000,时空送货人
什么都不想说了，只想说两个字垃圾！,25130000,时空送货人
有头无尾的要不要这么垃圾啊真的无语,25130000,时空送货人
国产科幻片😱😱哈哈 我能笑不😹😹,25130000,时空送货人
无力吐槽，太垃圾了，小孩子看到吧。,25130000,时空送货人
发型就他妈的恶心的受不了,25130000,时空送货人
这片子能看吗，真的已经不能再烂了！,25130000,时空送货人
现在的弄电影的是不是都有小儿痴呆症,25130000,时空送货人
两个字…………………………“我操”,25130000,时空送货人
真的是垃圾电影，不想说什么,25130000,时空送货人
垃圾到没有朋友的地步，在下佩服佩服,25130000,时空送货人
垃圾电影，垃圾到无话可说，还VIP想吐,25130000,时空送货人
不知道你为何！这部电影！烂到新高度,25130000,时空送货人
卧槽。这是什么鬼，感觉好无语。,25130000,时空送货人
骗我就好了别骗到我儿子了,25130000,时空送货人
这不不知怎么说真的真的好菜不值得看,25130000,时空送货人
一分钱特效都不算啊，这是啥玩意啊？,25130000,时空送货人
实在看不下去😖😖😖😖😖😖😖😖,25130000,时空送货人
挺不错的电影，加油,25130000,时空送货人
什么烂片啊！还拍科幻片？,25130000,时空送货人
太他妈难看了，我都没看出个所以然，,25130000,时空送货人
真尼瑪操蛋玩意，什麼垃圾,25130000,时空送货人
呢玛，在考验我们的智商吗？,25130000,时空送货人
这女演员是被潜上位的吗？,25130000,时空送货人
太垃圾了，坚持看完我没懂说了个什么,25130000,时空送货人
撒子鸡吧垃圾电影哟。完全没懂在干嘛,25130000,时空送货人
戴着Apple watch，拿着诺基亚,25130000,时空送货人
逗比电影 只能用两个字形容 辣鸡,25130000,时空送货人
垃圾中的垃圾电影，这也叫电影,25130000,时空送货人
太垃圾了，破电影还7.多分，无语死了,25130000,时空送货人
真难看 没谁了 就这还要会员才能看？,25130000,时空送货人
垃圾电影，我居然看完了，得有多无聊,25130000,时空送货人
我TM居然看完了，这TM就是VIP的待遇😂,25130000,时空送货人
国产电影又多了一部垃。圾,25130000,时空送货人
这么难看的电影还要会员，穷疯了吗？,25130000,时空送货人
能不能别浪费大家的时间？,25130000,时空送货人
毛线，我是想坚持看完。到底有多搞笑,25130000,时空送货人
什么鬼，雾霾这么大！！！,25130000,时空送货人
看见你们在喷我就安心了[愉快],25130000,时空送货人
真心觉得好渣。。。。一点意思都没有,25130000,时空送货人
评论从头看到底即然全是喷,25130000,时空送货人
这样的演技有意思好开心的,25130000,时空送货人
这是什么玩意啊,25130000,时空送货人
为什么看着像僵尸那,25130000,时空送货人
这剧情抄袭的也太…烂了，大杂烩啊！,25130000,时空送货人
唉，不想吐槽。证明这是国产的。哈哈,25130000,时空送货人
这也放上来？？还能再废一滴电影吗？,25130000,时空送货人
辣鸡，现在的电影就是被这些人渣搞了,25130000,时空送货人
挺不错的票房肯定会暴满的,25130000,时空送货人
垃圾的片子，导演你是不是让牛踢了？,25130000,时空送货人
垃圾，还要会员，还有日本人，浪费啊,25130000,时空送货人
这么垃圾也要喂爱屁，也是无语,25130000,时空送货人
感谢评论让我没有去看这个国产片,25130000,时空送货人
？这他么都是些什么鬼，这么水的吗，,25130000,时空送货人
不怎么好看，演技不错，但拍的不可以,25130000,时空送货人
说实话 看了预告就来了 预告我给10分,25130000,时空送货人
智商电影 特效跟屎一样 演技跟尿一样,25130000,时空送货人
"很喜欢它的特效,真给力。",25130000,时空送货人
你妈 这样的 电影还播出来 还要 会员,25130000,时空送货人
能把国产电影坑的如此极质，佩服,25130000,时空送货人
看戏的傻子/演戏的疯子/多别太认真。,25130000,时空送货人
超喜欢男主角的造型特别帅气哦！,25130000,时空送货人
手戴iwatch，手机诺基亚？这TM什么鬼？,25130000,时空送货人
没看懂啥意思,25130000,时空送货人
开场白，就暴露这个电影渣,25130000,时空送货人
原谅我一开始就翻了个白眼😳,25130000,时空送货人
搞笑的吧 要不要再秀秀各地方言,25130000,时空送货人
垃圾中的垃圾,25130000,时空送货人
脑残片～～～,25130000,时空送货人
你特么这是26岁？说你是40岁都不为过,25130000,时空送货人
真是垃圾中的战斗机。,25130000,时空送货人
从头到尾愣是没看懂，什么玩意啊😢,25130000,时空送货人
草 导演真的太无聊了 拍这种垃圾电影,25130000,时空送货人
电影还不错啊 不知道哪这么多埋怨…,25130000,时空送货人
懒得喷了，，,25130000,时空送货人
垃圾中的辣鸡,25130000,时空送货人
这特么到底什么鬼电影 完全没看明白,25130000,时空送货人
垃圾电影 ，没看的别看了，浪费时间,25130000,时空送货人
18:33秒的穿帮真是牛，手术台人蒸发了,25130000,时空送货人
打这么些枪一个子弹壳没掉 真环保啊,25130000,时空送货人
中国科幻片，搞笑别他吗为国丢脸,25130000,时空送货人
和我一样被海报骗进来的举手🙋,25130000,时空送货人
TMd垃圾连导演的名字都不敢放上来，,25130000,时空送货人
说实话 看了预告就来了 预告我给10分,25130000,时空送货人
感觉这是一部探讨真实和虚幻的电影,25130000,时空送货人
就知道喷，你们他妈的还是中国人吗,25130000,时空送货人
应该没有什么拍的了吧！,25130000,时空送货人
为毛一个人说话三种语言同时说,25130000,时空送货人
一看是内地的，过段放弃了看的念头,25130000,时空送货人
好难看，我他么尽然把他看完了,25130000,时空送货人
烂片。。不配用中国科幻这个标签。,25130000,时空送货人
辣鸡电视啊浪费老子流量,25130000,时空送货人
不能只瞎了我，要瞎大家一起瞎,25130000,时空送货人
垃圾玩意，毫无逻辑，五毛特效,25130000,时空送货人
草，浪费劳资流量的瞌睡，辣鸡电影,25130000,时空送货人
还tm是vip 的 主编是谁 要脸么？,25130000,时空送货人
拍这电影该不会是为了装(xi)逼(qian)吧,25130000,时空送货人
辣鸡电影，也敢放出来，丢国家的脸,25130000,时空送货人
看到有人喷，我就放心了,25130000,时空送货人
看不懂这些小导演的电影😂😂😂😂,25130000,时空送货人
真的渣(﹁&quot;﹁)，还会员，鄙视t，x,25130000,时空送货人
垃圾垃圾垃圾清理垃圾清理垃圾清理,25130000,时空送货人
这是什么垃圾玩意儿，我擦 骗小孩呢,25130000,时空送货人
这也能上7.7，就是我看过最垃圾的了,25130000,时空送货人
片子拍的还不错，特别是开头的部分,25130000,时空送货人
辣鸡抄袭作品差劲的要死,25130000,时空送货人
一看是日本电影顿时不看了,25130000,时空送货人
喜欢的快来看看吧！不错的影片,25130000,时空送货人
一个搞不清楚怎么回事的开头…,25130000,时空送货人
什么辣鸡电影，也好意思拍？？？？,25130000,时空送货人
这样的片还要vip，骗鬼的，垃圾,25130000,时空送货人
中国电影靠嘘头，靠骗。,25130000,时空送货人
什么烂片？看不下去了。。。撤,25130000,时空送货人
怎么感觉和黑衣人的剧情差不多？,25130000,时空送货人
能少来点 这样的 片吗 会员看真狗屎,25130000,时空送货人
什么玩意啊？看的好焦灼啊,25130000,时空送货人
垃圾中的垃圾电影，唉真给国人丢脸,25130000,时空送货人
实在是个奇迹，我居然看完了,25130000,时空送货人
垃圾中的垃圾，应该说是垃圾都不如,25130000,时空送货人
卧槽，鸡皮疙瘩起一身。,25130000,时空送货人
太垃圾了。还不如星球大战呢。,25130000,时空送货人
非常不错的一部电影，值得观看,25130000,时空送货人
国产片都让垃圾导演抹黑了！,25130000,时空送货人
出场看到女演员。恶心的不想看,25130000,时空送货人
辣鸡辣鸡辣鸡辣鸡辣鸡辣鸡辣鸡辣鸡,25130000,时空送货人
国产电影怎么就拍不出点东西呢😊！,25130000,时空送货人
一分钟不到看完,25130000,时空送货人
什么破电影，那个脑残导演，垃圾。,25130000,时空送货人
这是我看过最辣鸡，的电影没有之一,25130000,时空送货人
垃圾片，耽误时间，最好别看。,25130000,时空送货人
终结者 黑客帝国？？？五毛钱都没有,25130000,时空送货人
这片能顶饿！看看就饱了！还能吐！,25130000,时空送货人
支持喜欢！相信一定很不错的！,25130000,时空送货人
垃圾，还以为是那个明星演的，难看,25130000,时空送货人
实在看不下去！硬着头皮快进看完！,25130000,时空送货人
垃圾辣鸡电影，哎，一点也不好看,25130000,时空送货人
我他妈根本不知道他妈演的什么玩意,25130000,时空送货人
什么JA玩意 垃圾,25130000,时空送货人
这垃圾的，真的没谁了，累眼睛,25130000,时空送货人
看完第一反应，差评……,25130000,时空送货人
这部电影不错，推荐大家观看,25130000,时空送货人
尼玛，这评分怎么上去的？刷的不？,25130000,时空送货人
国产电影怎么就拍不出点东西呢😊！,25130000,时空送货人
垃圾中的战斗机，还是老片值得回味,25130000,时空送货人
看看奇异博士，再看看咱这片子,25130000,时空送货人
感觉这是一部探讨真实和虚幻的电影,25130000,时空送货人
有钱没智商肤浅拍这种片,25130000,时空送货人
精彩，剧情太刺激了，赞,25130000,时空送货人
一部不超过十个人的电影,25130000,时空送货人
远藤是什么菜，森田又是什么花,25130000,时空送货人
这是什么垃圾玩意啊……,25130000,时空送货人
卧槽，好辣鸡！！！好辣的辣鸡🐔！,25130000,时空送货人
五毛钱的特效都没有，四毛钱的吧？,25130000,时空送货人
脑残电影。。。。。。。。什么辣鸡,25130000,时空送货人
看到这么多人喷这电影，我就安心了,25130000,时空送货人
真心垃圾，他妈的当观众是傻子么？,25130000,时空送货人
我顶你个肺呀 还尼玛VIP你咋不去死呢,25130000,时空送货人
看完觉得很不错，一定要推荐给大家,25130000,时空送货人
挺好看的，特别吸引人。,25130000,时空送货人
超燃打斗场面！很不错呢,25130000,时空送货人
……我竟然看完了！！！,25130000,时空送货人
看了几分钟，感觉挺不错的呢。,25130000,时空送货人
垃圾，真的垃圾，看得我一脸的懵逼,25130000,时空送货人
我怎么感觉是中国版的黑客帝国。。,25130000,时空送货人
感觉是部制作比较精良的网大,25130000,时空送货人
哈哈那么老他说他26岁我想说靠,25130000,时空送货人
我擦科幻片，xx,25130000,时空送货人
竟然还是VIP，垃圾！浪费老子流量！,25130000,时空送货人
我的天😱😱😱连垃圾都不如！！！,25130000,时空送货人
不会拍就别拍。太垃圾的电影了，擦,25130000,时空送货人
看过最难看的了，我还看完了，无语,25130000,时空送货人
怎能一个差字了得！快进的都不想看,25130000,时空送货人
这是我看过的最烂的科幻片。,25130000,时空送货人
拍成这样还要会员才能看，逗人呢？,25130000,时空送货人
就这样的还7分。给个5都是高的,25130000,时空送货人
一会日语一会英语一会中国话，神经,25130000,时空送货人
只能说，真心特么烂，看不下去了！,25130000,时空送货人
不会拍就别拍，浪费我的表情，垃圾,25130000,时空送货人
靠，枪逗打不动的机器人给脚踹开了,25130000,时空送货人
看到评论就没有看下去的勇气了,25130000,时空送货人
虽然想支持国产，但也太那啥了吧！,25130000,时空送货人
简直无比的辣鸡美看点白白浪费时间,25130000,时空送货人
对于科幻迷来说，这片太垃圾了呀，,25130000,时空送货人
什么电视也拿来要会员，真是没谁了,25130000,时空送货人
导演出来，我保证不打死你,25130000,时空送货人
女主太丑 实在受不了 所以走人,25130000,时空送货人
什么鬼片 能在烂点吗 这还能要VIP？,25130000,时空送货人
什么人都可以演电影了，我也是服了,25130000,时空送货人
卧槽 说的什么？ 这个也要会员看？,25130000,时空送货人
狗屁电影，糟蹋我会员，浪费我流量,25130000,时空送货人
在下对这部影片只能说这个字-----唉,25130000,时空送货人
这么垃圾的电影，浪费劳资时间，操,25130000,时空送货人
我想知道……这特效，有五毛钱么？,25130000,时空送货人
这都什么鬼呀？跟名字都搭不上边。,25130000,时空送货人
演员真特么丑，特效真几把烂，辣鸡,25130000,时空送货人
哟哟哟😊哇喔哇喔哭,25130000,时空送货人
假的评分,25130000,时空送货人
什么鬼，什么鬼电影看不懂好垃圾。,25130000,时空送货人
太垃圾了,25130000,时空送货人
什么片 烂片 拍的什么啊,25130000,时空送货人
我只能送一句，垃圾！什么玩意啊！,25130000,时空送货人
我能说，看了10分钟，感觉就一坨屎,25130000,时空送货人
这都是什么呀！看着没劲，结局不好,25130000,时空送货人
坚决不再国产科幻片了，烂的可以。,25130000,时空送货人
女神没看到 垃圾看到一推 哎 辣眼睛,25130000,时空送货人
这就是国产电影、、、真是垃圾、、,25130000,时空送货人
这真是小成本电影啊，真心没法看。,25130000,时空送货人
我看了这么多电影这是垃圾中的垃圾,25130000,时空送货人
哎，没办法，腾讯啥烂片都要会员。,25130000,时空送货人
垃圾这都是真正的垃圾,25130000,时空送货人
好垃圾，就不能拍点能看刺激的吗，,25130000,时空送货人
哈哈 看到你们的品论 还是不看为好,25130000,时空送货人
真的垃圾，这种电影也要我花钱看？,25130000,时空送货人
原谅我什么都没看懂，浪费两小时，,25130000,时空送货人
我说句实话，我点开就是来看评论的,25130000,时空送货人
不是我说这是个什么玩意儿...,25130000,时空送货人
喝点咖啡，我尼玛差点吐了,25130000,时空送货人
要么讲中文要么讲日语，不伦不类的,25130000,时空送货人
实在看不下去了，这是那个智障拍的,25130000,时空送货人
烂片。。。。,25130000,时空送货人
一点都不好看，还机器人，垃圾电影,25130000,时空送货人
又是一个没脑子的人想出的垃圾电影,25130000,时空送货人
垃圾电影 毫无逻辑 一点剧情都没有,25130000,时空送货人
哈哈哈哈，以后可以用这个片坑人了,25130000,时空送货人
画面让人眼前一亮，炫酷啊！,25130000,时空送货人
超喜欢女主角，演技很不错！,25130000,时空送货人
女演真的不能看，真的太烂了,25130000,时空送货人
我咋觉得奥特曼都比这个好看,25130000,时空送货人
应该叫内裤军团大战智障男女,25130000,时空送货人
这也太假了，这男的也太哈了,25130000,时空送货人
我竟然看完了这么辣鸡的电影,25130000,时空送货人
"什么垃圾牌
片，就这评分还那么高",25130000,时空送货人
太假了，脑残导演,25130000,时空送货人
神马玩意，看两分钟就看不下去了!,25130000,时空送货人
这什么玩意,25130000,时空送货人
不知道大家看没看过黑客帝国→_→,25130000,时空送货人
电影的剧情看的真的很值哦！,25130000,时空送货人
这么辣鸡的电影我尽然看完了,25130000,时空送货人
每日一分享,25130000,时空送货人
看了评论我纠结了看还是不看,25130000,时空送货人
好假枪都没子弹，是电子枪！,25130000,时空送货人
打斗场面很激烈！快来看看吧,25130000,时空送货人
什么垃圾电影 加特林杀不死人,25130000,时空送货人
真的不知道是什么片，好垃圾,25130000,时空送货人
我该怎么评论？能不能拍好点,25130000,时空送货人
真垃圾，骗流量的辣鸡片子！,25130000,时空送货人
太垃圾了，,25130000,时空送货人
看到这些评论 吓的都不敢看了,25130000,时空送货人
我看到了短剑，所以进来kan kan de,25130000,时空送货人
垃圾片！国产科幻片不行。。,25130000,时空送货人
垃圾中的神作，浪费我的流量,25130000,时空送货人
地地道道的五毛特效,25130000,时空送货人
兄弟，你这拍的也太草率了吧,25130000,时空送货人
什么跟什么呀？真是够啦……,25130000,时空送货人
操，这么垃圾，还7.5,25130000,时空送货人
人工智能时代 我的梦想是解放右手,25130000,时空送货人
我就想问问 第二部什么时候出,25130000,时空送货人
我喜欢他们的演技非常不错。,25130000,时空送货人
什么玩意的预告,25130000,时空送货人
好，大片必火！！！大家懂得,25130000,时空送货人
这是什么电影啊？ 节操呢 假的一屁,25130000,时空送货人
看上去很好玩的样子 太逼真了,25130000,时空送货人
不用看了 垃圾片一部,25130000,时空送货人
这觉着 还是翻出西游记来看吧,25130000,时空送货人
我哭给你看行不行？这tm什么垃圾？,25130000,时空送货人
挺酷的 还挺期待后面两部的...,25130000,时空送货人
什么玩意儿啊，没看懂讲的啥,25130000,时空送货人
哄小孩子不哭的玩意儿……没意思,25130000,时空送货人
什么鬼，会员才能看，根本看不懂,25130000,时空送货人
除了名字起的可以，其它全是垃圾,25130000,时空送货人
看了两分钟都要吐了，辣辣的不行,25130000,时空送货人
没看过怎么难看的，咋评的7点多分,25130000,时空送货人
两把刀就可以斗过加特林，可叼了,25130000,时空送货人
垃圾中的垃圾，一点品味都冇有。,25130000,时空送货人
他动作效果非常好看，我很喜欢。,25130000,时空送货人
什么鬼电影还全看不懂，垃圾电影,25130000,时空送货人
1.5倍加快进终于看完了😱,25130000,时空送货人
太烂了。看了5分钟，看不下去了！,25130000,时空送货人
很渣 真的渣！！！！没意思！！！,25130000,时空送货人
看到开头就闻到一股烂片的气息。,25130000,时空送货人
浪费我的时间，我去！,25130000,时空送货人
这个我居然看完了，真的太次！！,25130000,时空送货人
这也太假了太垃圾了，五毛钱特效,25130000,时空送货人
垃圾中的垃圾，就看了3分钟,25130000,时空送货人
流氓都能演电影了666,25130000,时空送货人
好扯蛋的电影居然还要会员 ，呸呸,25130000,时空送货人
我只能说：这又是一部垃圾电影！,25130000,时空送货人
压根就没看出什么，无聊，还是VIP,25130000,时空送货人
垃圾片，哪来的7分啊，超级垃圾，,25130000,时空送货人
烂的一塌糊涂，懒的再评价,25130000,时空送货人
很冒险的一部影片！超级有趣呢！,25130000,时空送货人
啥比太羞了。？？？？？？？？？,25130000,时空送货人
"SBd
电影还要VIP不知道腾讯在想什么",25130000,时空送货人
辣鸡踏马给辣鸡开门，辣鸡到家了,25130000,时空送货人
以为是部大片，结果就是一群智障,25130000,时空送货人
三分钟看完，太垃圾了,25130000,时空送货人
拍的很垃圾，一点都不好没意思。,25130000,时空送货人
到底什么鬼啊，垃圾中的战斗机？,25130000,时空送货人
演技很棒哦！很不错的,25130000,时空送货人
居然可以得7.2分，啥品味，垃圾。,25130000,时空送货人
垃圾垃圾垃圾垃圾垃圾史上最烂的,25130000,时空送货人
没有什么看点。而且里面的人好丑,25130000,时空送货人
看了那么多，只想说，我也是醉了,25130000,时空送货人
制作也太无要求了。烂,25130000,时空送货人
见过垃圾，可是没见过这样的垃圾,25130000,时空送货人
卧槽！原来是考拉大神剪的？！！,25130000,时空送货人
超级烂，最烂的科幻片，浪费时间,25130000,时空送货人
子弹打出来没弹壳，太瞎几把扯了,25130000,时空送货人
什么玩意？看不懂，垃圾片,25130000,时空送货人
我TMD还看不看好呢？这评论,25130000,时空送货人
垃圾电影，也要会员，看不下去了,25130000,时空送货人
一分钟就看不下去了。尴尬症犯了,25130000,时空送货人
脑残电影，现在的导演是不是脑残,25130000,时空送货人
垃圾电影，拍的所有人全家死光光,25130000,时空送货人
脑残智能机器人，这个名比较配。,25130000,时空送货人
完全没看懂。国产科幻有谁能拯救,25130000,时空送货人
真不知道那么高的评分怎么来的？,25130000,时空送货人
垃圾中的战斗机，实在看不下去了,25130000,时空送货人
我只想说一句，这他妈什么玩意，,25130000,时空送货人
你是在侮辱民众的智商吗？导演。,25130000,时空送货人
这是在干嘛？无语！这也叫电影？,25130000,时空送货人
尼玛那个逼！你是个脑残把！导演,25130000,时空送货人
什么狗屁玩意儿，浪费感情…垃圾,25130000,时空送货人
说实话这电影挺不错的 真心,25130000,时空送货人
辣鸡片,25130000,时空送货人
机器人能把毛剃了吗，这么不专业,25130000,时空送货人
女猪脚太难看了什么玩意啊,25130000,时空送货人
一女的拿火箭筒那动作好假没演技,25130000,时空送货人
这就是为什么老子越来越拒绝腾讯,25130000,时空送货人
草 真垃圾,25130000,时空送货人
看到范立美就不想看了，太丑了！,25130000,时空送货人
唉！片不配名呀！。。。。。。。,25130000,时空送货人
太垃圾了，没意思，小学生作品吧,25130000,时空送货人
逗比拍的，无聊，评分怎么上去嗯,25130000,时空送货人
不就是快递员嘛！说的那么6,25130000,时空送货人
太假，如果知道是这样，还看个JB,25130000,时空送货人
没有花太多的钱，科幻效果没有。,25130000,时空送货人
什么鬼,25130000,时空送货人
就这种破电影给我钱我都懒得去看,25130000,时空送货人
我竟然看完了！！！！！！！！！,25130000,时空送货人
这么脑残片，我既然看完了。辣鸡,25130000,时空送货人
就这还7.1分，网络水军真是强大啊,25130000,时空送货人
艹泥马 垃圾 拍得和狗样 真心难看,25130000,时空送货人
国产的超时空这方面影片确实狗血,25130000,时空送货人
脑洞很大！经典网大！棒！,25130000,时空送货人
"我就想知道这7,5分是怎么凑出来的",25130000,时空送货人
我看了感觉不怎么滴，真是太无聊,25130000,时空送货人
骗钱的 真垃圾 垃圾编剧 垃圾导演,25130000,时空送货人
尼玛这评分是怎么刷出来的。。。,25130000,时空送货人
太烂了！我想知道是谁瞎几把编的,25130000,时空送货人
太他妈辣鸡了，我实在看不下去了,25130000,时空送货人
国产的科幻啊，想都不敢想！！！,25130000,时空送货人
年度烂片，，还需要会员,25130000,时空送货人
垃圾，声音和嘴行都对不上,25130000,时空送货人
烂片！,25130000,时空送货人
拍尼妹的。这种千也好意思拿出来,25130000,时空送货人
能再扯淡点吗，拍这种脑残片,25130000,时空送货人
从来没看到过这么辣鸡的电影,25130000,时空送货人
垃圾中的垃圾 恶心滚，烂片,25130000,时空送货人
这是我最看过的垃圾电影。还VIP看,25130000,时空送货人
作为机器人，这表情有点丰富呀！,25130000,时空送货人
这他嘛是vip下个月果断不续费了。,25130000,时空送货人
真的难看，这垃圾就不要放上来了,25130000,时空送货人
枪是无限子弹 没有蛋壳 直接快进,25130000,时空送货人
片尾曲不错，为什么搜不到,25130000,时空送货人
太垃圾 垃圾的要死 导演你就这了,25130000,时空送货人
这辣鸡电影居然还有7.7分的评分，,25130000,时空送货人
鼓励下吧 没人不想拍好电影,25130000,时空送货人
我真是艹了，看奥特曼都比这强！,25130000,时空送货人
也真是够烂的，还有比这更烂的吗,25130000,时空送货人
冲着远藤新菜看的 等了好久,25130000,时空送货人
太差劲了，还要会员才看，无语了,25130000,时空送货人
有这种垃圾片我还是崇眉洋外吧！,25130000,时空送货人
垃圾片,25130000,时空送货人
从头看到尾，一脸懵逼😳🐒,25130000,时空送货人
太垃圾的一个片子。垃圾，垃圾,25130000,时空送货人
狗屁电影。怎么好意思播出来哟,25130000,时空送货人
谁看谁傻，看了五分钟果断关掉,25130000,时空送货人
啥几把玩意了这电影是！几把毛,25130000,时空送货人
浪费时间，看了两分钟直接退出,25130000,时空送货人
这么烂的片。这不纯属浪费钱么,25130000,时空送货人
这片也太烂了吧，看不下去了。,25130000,时空送货人
绝对好评，能坑几个是几个,25130000,时空送货人
这动作 我也是醉了 表情简直辣鸡,25130000,时空送货人
导演是谁？他以后的片子 屏蔽啦,25130000,时空送货人
太垃圾了，实在看不下去了,25130000,时空送货人
啥玩意啊！……………辣鸡,25130000,时空送货人
现场有没有青海的老友👴,25130000,时空送货人
喜欢这类型的电影，支持！,25130000,时空送货人
恐怖😱，我居然看了10分钟,25130000,时空送货人
太他媽的狗血了，什麼電影啊！,25130000,时空送货人
什么垃圾电影 就这还要VIP,25130000,时空送货人
真心烂比 烂出新高度,25130000,时空送货人
就这还VIP，你们也是辛苦了,25130000,时空送货人
哈哈 中国人拍的科幻,25130000,时空送货人
这类型的电影看的很刺激。,25130000,时空送货人
怎么像抄袭黑客帝国呢，太垃圾,25130000,时空送货人
中文都说不好听着太别扭 不好看,25130000,时空送货人
沙发吗，这个片子估计也是醉了,25130000,时空送货人
这样我都能做导演了，太无语啦,25130000,时空送货人
这种片子都敢传上来 还尼玛VIP 呸,25130000,时空送货人
这放的什么电影！尴尬癌都犯了,25130000,时空送货人
剧情看得很刺激我很喜欢。,25130000,时空送货人
烂片之王,25130000,时空送货人
这是特效？还不如打马赛克,25130000,时空送货人
还是要尊重演员，其他的不多说,25130000,时空送货人
一个比一个长的丑。是真他妈丑,25130000,时空送货人
年度十大必看电影？开玩笑的吧,25130000,时空送货人
烂片 女二号真他妈的丑的具体了,25130000,时空送货人
我是用什么勇气把电影看完呢…,25130000,时空送货人
烂片不过里面的药剂师很卡哇伊,25130000,时空送货人
我去这片没谁了白瞎我的会员了,25130000,时空送货人
看的我想睡觉，很好的催眠效果,25130000,时空送货人
真他妈垃圾看都看不懂,25130000,时空送货人
这部电影看起来真的很棒。,25130000,时空送货人
垃圾垃圾垃圾垃圾垃圾垃圾垃圾,25130000,时空送货人
垃圾片老多了，都成垃圾咯,25130000,时空送货人
完全是浪费时间！垃圾中的垃圾,25130000,时空送货人
翻拍黑暗帝国啊！垃圾演员,25130000,时空送货人
枪都是无限子弹的？看不下去了,25130000,时空送货人
哪来的自信，还要会员才能看！,25130000,时空送货人
什么时候上映我喜欢的片子,25130000,时空送货人
比快手那些脑残剧好看，对波？,25130000,时空送货人
这烂片杂给评的分。垃圾片,25130000,时空送货人
看开头，直接垃圾过去，不看了,25130000,时空送货人
太有才了！！浪费时间……,25130000,时空送货人
拍这种电影有意思？垃圾的一批,25130000,时空送货人
什么玩意,25130000,时空送货人
就这狗屁电影还要会员能看我操,25130000,时空送货人
